Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7651526,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
7681524,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
7681811,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
7682087,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
7682362,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
7721662,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
7731615,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
7741563,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
7751614,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
7781490,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
7781795,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
7781979,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
7782254,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
7821660,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
7831618,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
7841671,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
7851656,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
7881430,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
7881716,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
7882000,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
7882276,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
7921808,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
7931762,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
7941778,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
7951924,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
7981481,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
7981773,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
7981932,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
7982208,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8021948,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8031901,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8041920,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8051911,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8087051,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8087327,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8087505,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8087855,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8122033,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8131983,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8142001,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8151973,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8181409,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8181694,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8181978,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8182136,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8222129,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8232076,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8242094,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8252127,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8281468,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8281761,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8282037,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8282196,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8322202,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8332164,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8342186,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8352244,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8385149,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8385309,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8385591,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8385875,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8422319,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8432276,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8442296,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8452480,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8481459,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8481745,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8482020,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8482184,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8522504,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8532458,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8542369,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8552433,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8581389,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8581677,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8581961,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8582120,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8622523,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8632476,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8642497,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8652576,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8681448,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8681738,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8681897,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8682174,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8722716,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8732671,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8742581,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8752640,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8781484,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8781648,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8781932,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8782208,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8822798,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8832789,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8842829,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8852787,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8881395,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8881676,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8881842,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8882116,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
8922918,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
8932873,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
8942890,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
8952946,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
8981442,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
8981720,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
8981887,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
8982164,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9022919,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9032983,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9043001,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9052960,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9081335,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9081621,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9081902,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9082061,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9123070,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9133031,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9143053,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9153123,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9181394,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9181678,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9181961,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9182121,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9223187,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9233184,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9243203,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9253155,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9281496,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9281797,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9281960,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9282249,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9323305,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9333246,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9343263,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9353333,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9381319,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9381602,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9381885,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9382161,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9423358,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9433312,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9443446,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9453545,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9481327,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9481635,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9481828,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9482121,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9523481,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9533470,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9543489,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9553441,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9581283,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9581571,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9581848,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9582125,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9623571,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9633488,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9643621,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9653572,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9681321,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9681602,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9681878,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9682037,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9723657,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9733611,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9743757,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9753713,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9781365,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9781649,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9781815,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9782092,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9823743,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9833687,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9843870,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9853819,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9881332,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9881611,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9881778,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9882052,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
9923871,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
9933796,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
9943930,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
9953995,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
9981396,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
9981557,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
9981842,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
9982117,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10023967,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10033967,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10044032,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10053986,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10081370,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10081530,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10081817,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10082091,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10124134,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10133991,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10144114,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10154090,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10181392,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10181553,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10181840,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10182116,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10224167,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10234112,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10244222,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10254179,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10281256,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10281536,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10281825,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10281984,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10324343,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10334296,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10344302,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10354226,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10381347,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10381636,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10381919,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10382078,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10424351,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10434297,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10444395,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10454491,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10481321,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10481481,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10481770,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10482047,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10524580,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10534411,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10544544,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10554495,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10581326,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10581487,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10581774,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10582049,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10624564,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10634512,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10644656,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10654595,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10681322,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10681482,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10681773,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10682048,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10724710,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10734542,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10744761,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10754640,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10781349,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10781509,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10781795,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10782071,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10824794,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10834743,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10844866,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10854684,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10881303,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10881462,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10881753,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10882028,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
10924825,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
10934769,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
10944910,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
10955032,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
10981270,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
10981547,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
10981713,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
10982002,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11024881,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11034933,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11044965,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11054888,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11081296,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11081456,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11081743,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11082018,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11125124,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11134999,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11145060,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11155078,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11181246,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11181523,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11181687,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11181972,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11225137,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11235075,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11245142,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11255165,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11281224,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11281501,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11281661,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11281944,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11325249,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11335208,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11345161,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11355246,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11381210,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11381486,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11381772,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11381930,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11425279,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11435321,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11445387,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11455519,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11481314,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11481594,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11481759,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11482033,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11525523,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11535399,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11545461,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11555473,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11581218,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11581495,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11581656,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11581942,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11625523,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11635460,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11645561,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11655579,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11681165,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11681444,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11681733,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11681892,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11725712,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11735663,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11745566,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11755650,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11781219,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11781379,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11781659,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11781943,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11825803,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11835656,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11845738,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11855762,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11881124,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11881403,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11881685,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11881852,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
11925831,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
11935852,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
11945830,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
11955984,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
11981217,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
11981377,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
11981654,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
11981940,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
12025985,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
12035870,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
12045997,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
12056012,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
12081141,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
12081428,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
12081710,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
12081877,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
12126055,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
12135964,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
12145993,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
12156059,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
12181206,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
12181483,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
12181648,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
12181933,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
12226096,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
12236114,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
12246186,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
12256167,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
12281187,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
12281347,00000109,false,Rx,0,8,02,00,00,00,01,20,00,00,
12281625,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
12281912,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
12326341,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
12336245,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
12346200,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
12356256,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
